aX,aY,aZ,gX,gY,gZ
1.214,1.403,-1.558,-75.989,-213.440,249.390
1.355,1.371,-1.430,-70.313,-248.840,229.980
1.537,1.221,-1.274,-75.500,-279.907,176.697
1.778,0.892,-0.952,-74.951,-263.550,149.963
1.619,0.745,-0.938,-67.688,-173.218,85.632
0.634,0.288,-1.273,-59.753,-135.071,52.856
-0.064,0.015,-1.379,-53.833,-155.884,23.193
-1.222,-0.188,-0.629,-65.002,-210.022,46.875
-1.507,-0.117,0.139,-86.304,-253.418,94.543
-1.803,-0.112,0.962,-135.681,-224.121,153.381
-2.831,-0.429,2.639,-149.841,-196.167,167.114
-3.165,-0.075,3.421,-114.197,-327.942,385.986
-1.358,3.352,4.000,-67.505,-486.389,565.369
1.281,4.000,4.000,59.814,-394.775,247.192
2.513,0.817,2.110,103.455,-29.785,-234.680
-0.075,-1.643,0.004,56.458,322.571,-496.948
-2.042,-2.597,-1.770,-124.756,235.168,-38.086
-1.641,-0.142,-1.283,-84.534,-34.485,227.600
-0.819,1.417,0.037,131.470,-227.844,114.868
0.571,1.547,1.403,149.780,-181.763,-24.658
0.962,0.835,1.413,41.687,-36.194,-59.143
0.775,0.446,1.083,-2.441,11.536,-14.099
0.484,0.607,0.978,-27.954,31.555,23.987
0.184,0.827,0.824,-33.936,49.927,33.203
-0.186,1.195,0.378,-14.954,54.077,10.681
-0.168,1.129,0.326,25.269,40.527,-47.241
0.071,0.902,0.565,28.992,29.968,-57.678
0.225,0.898,0.705,3.906,19.104,-32.288
0.363,0.907,0.850,0.000,31.921,-29.846
0.288,0.909,0.776,9.094,56.274,-43.152
0.164,0.871,0.618,44.006,99.915,-98.877
-0.056,0.662,0.379,65.857,106.995,-126.709
-0.120,0.625,0.349,96.680,90.942,-138.245
0.012,0.774,0.384,100.830,70.251,-123.047
0.154,0.843,0.449,102.722,53.101,-110.901
0.271,0.859,0.521,120.483,51.331,-131.104
0.355,0.709,0.682,138.550,61.584,-157.898
0.338,0.610,0.740,166.748,87.158,-205.627
0.375,0.522,0.675,164.490,91.064,-203.918
0.469,0.526,0.652,150.391,84.229,-177.551
0.573,0.533,0.697,115.540,63.843,-104.309
0.690,0.452,0.902,112.000,65.796,-93.018
0.680,0.371,0.981,138.123,101.624,-134.949
0.628,0.182,0.881,148.071,124.329,-161.926
0.671,0.060,0.739,125.916,138.855,-154.053
0.772,-0.066,0.627,102.173,135.986,-119.812
0.792,0.043,0.703,77.087,132.812,-76.721
0.827,0.240,0.837,33.081,130.676,-7.263
0.853,0.559,1.016,21.179,139.465,-8.850
0.811,0.515,0.920,31.921,166.199,-88.928
0.801,0.109,0.490,50.842,166.382,-126.404
0.815,-0.073,0.356,72.327,153.564,-138.062
0.841,-0.156,0.322,105.103,109.680,-91.064
0.956,-0.017,0.476,113.647,92.407,-60.242
0.995,0.147,0.554,112.976,92.651,-34.363
0.947,0.321,0.453,102.173,104.370,-41.016
0.929,0.200,0.323,88.257,114.807,-53.589
0.911,0.008,0.199,79.651,119.080,-67.200
0.873,-0.229,0.063,87.524,110.779,-58.228
0.860,-0.206,0.054,101.868,81.848,-11.902
0.882,0.048,0.016,96.985,68.481,19.348
0.920,0.212,0.009,56.763,57.251,78.125
0.935,0.471,0.019,26.917,67.322,90.637
0.891,0.462,0.014,1.831,83.252,79.041
0.841,0.376,-0.042,3.662,107.666,1.343
0.769,0.200,-0.273,26.062,108.704,-36.560
0.769,0.123,-0.384,56.946,91.064,-66.711
0.739,0.024,-0.477,50.171,78.613,-55.725
0.746,-0.006,-0.460,30.701,66.772,-32.349
0.784,0.001,-0.422,-16.907,55.420,13.306
0.830,0.110,-0.409,-34.546,60.913,16.113
0.828,0.112,-0.453,-41.443,70.496,-13.733
0.811,0.023,-0.556,-30.823,63.538,-28.015
0.817,-0.033,-0.555,-5.859,32.715,-34.607
0.874,-0.102,-0.501,0.732,17.883,-28.748
0.928,-0.089,-0.465,3.235,6.958,-20.813
0.983,-0.050,-0.428,2.197,2.991,-8.545
1.037,0.020,-0.429,2.014,6.897,-8.362
1.048,0.031,-0.445,1.221,5.432,-4.517
1.072,0.078,-0.433,4.089,-0.427,0.122
1.083,0.129,-0.420,22.949,-12.939,-0.732
1.104,0.225,-0.375,30.640,-17.700,-4.211
1.124,0.245,-0.338,31.189,-20.508,-5.005
1.144,0.248,-0.295,10.254,-14.587,3.723
1.148,0.196,-0.237,-3.967,-7.812,7.568
1.134,0.140,-0.230,-15.747,2.014,5.676
1.096,0.030,-0.227,-8.667,2.808,0.000
1.077,0.001,-0.215,3.967,1.465,-6.531
1.058,-0.008,-0.194,28.809,-4.456,-17.151
1.044,-0.013,-0.129,32.776,-7.690,-16.663
1.046,-0.013,-0.094,19.836,-7.874,-1.404
1.055,0.005,-0.051,9.644,-4.395,5.676
1.049,0.008,-0.046,-0.793,3.906,8.362
1.020,0.009,-0.048,0.916,6.348,5.127
1.005,0.010,-0.049,5.005,7.080,0.916
0.987,0.013,-0.056,13.489,5.737,-6.104
0.943,0.025,-0.096,15.808,4.089,-7.812
0.932,0.031,-0.110,9.399,-0.305,-3.601
0.952,0.048,-0.102,2.136,-0.305,0.305
0.961,0.053,-0.096,-5.676,4.456,-0.793
0.964,0.041,-0.118,-3.906,5.188,-5.310
0.961,0.031,-0.136,0.610,3.906,-10.986
0.957,0.017,-0.147,9.277,-1.404,-18.799
0.955,-0.006,-0.144,8.972,-4.517,-16.663
0.967,-0.010,-0.132,-5.493,-7.690,-0.793
0.986,-0.020,-0.118,-11.780,-6.592,4.028
0.985,-0.029,-0.121,-10.132,-4.150,0.366
0.984,-0.060,-0.123,-5.554,-4.272,-3.784
0.987,-0.087,-0.122,0.366,-4.944,-8.179
1.002,-0.120,-0.112,14.709,-7.751,-15.137
1.014,-0.116,-0.103,18.982,-8.850,-15.869
1.027,-0.100,-0.089,12.268,-6.775,-7.629
1.044,-0.041,-0.061,5.798,-4.211,-2.258
1.045,-0.019,-0.055,0.122,1.099,-1.587
1.021,-0.008,-0.082,-0.488,3.235,-3.479

0.962,0.893,-1.118,-107.849,-127.502,164.429
0.998,1.046,-1.232,-146.362,-174.744,183.350
1.244,1.048,-1.266,-155.396,-188.232,166.992
1.377,0.929,-1.260,-167.297,-185.242,116.638
1.555,0.588,-1.294,-179.810,-185.364,110.229
1.611,0.413,-1.306,-191.223,-194.214,119.873
1.625,0.287,-1.277,-159.424,-223.450,137.268
1.457,0.277,-1.084,-119.446,-232.849,131.165
1.268,0.351,-0.948,-78.186,-229.797,114.075
0.743,0.339,-0.693,-78.430,-220.337,100.403
0.282,0.303,-0.564,-90.332,-210.205,69.336
-1.141,0.308,-0.048,-91.003,-231.934,53.101
-1.805,0.327,0.445,-72.815,-274.353,43.945
-2.247,0.337,1.085,-30.701,-372.131,45.776
-2.516,-0.008,2.657,-47.485,-406.067,52.124
-2.156,-0.017,3.493,-106.140,-476.562,181.580
0.814,1.867,4.000,-113.281,-498.413,305.786
2.894,2.540,4.000,-151.672,-249.207,234.863
1.440,0.232,1.605,-229.065,43.762,8.911
-1.158,-1.175,-0.579,-316.650,254.822,-108.215
-2.490,-1.351,-2.000,-262.207,95.825,137.085
-1.281,0.446,-1.077,-97.778,-60.120,170.410
-0.394,0.809,0.048,70.190,-145.264,31.738
0.705,0.500,1.467,23.376,-119.507,35.706
0.803,0.501,1.640,-56.885,-17.456,67.871
0.328,0.628,1.115,-61.096,28.748,53.284
0.082,0.555,0.716,-50.476,55.481,28.564
-0.067,0.488,0.355,0.671,59.814,-9.399
-0.239,0.626,0.119,16.235,45.105,-4.761
-0.172,0.799,0.358,14.954,-2.502,32.654
0.209,1.106,0.970,14.648,-9.766,35.706
0.306,1.160,1.021,20.691,2.991,20.325
0.287,1.099,0.902,29.785,43.274,-28.137
0.082,0.917,0.567,29.175,52.063,-37.720
0.006,0.936,0.472,18.555,42.419,-20.508
-0.001,0.999,0.506,15.930,35.461,-14.282
0.034,1.001,0.585,23.804,32.471,-21.118
0.090,0.995,0.665,54.749,35.095,-52.246
0.265,0.915,0.807,66.711,39.490,-65.674
0.314,0.866,0.843,88.135,59.875,-92.163
0.322,0.831,0.816,96.497,69.336,-101.562
0.311,0.810,0.788,101.868,79.712,-110.474
0.260,0.758,0.741,101.562,82.214,-114.197
0.254,0.754,0.726,99.976,80.933,-114.380
0.274,0.744,0.728,91.919,72.021,-105.896
0.332,0.651,0.749,88.806,71.045,-107.422
0.347,0.583,0.743,93.018,74.402,-121.399
0.333,0.490,0.699,96.802,75.317,-126.099
0.345,0.484,0.673,98.083,72.510,-123.291
0.397,0.503,0.665,88.928,55.969,-85.327
0.531,0.556,0.760,81.848,49.377,-62.744
0.575,0.565,0.835,80.933,54.871,-54.016
0.584,0.490,0.906,90.820,67.200,-71.777
0.556,0.408,0.885,105.103,82.581,-98.877
0.529,0.312,0.838,124.939,101.501,-137.085
0.574,0.153,0.754,122.742,99.854,-127.441
0.629,0.137,0.765,100.525,90.698,-70.007
0.698,0.216,0.863,92.773,91.614,-49.744
0.688,0.268,0.911,94.238,97.229,-48.828
0.660,0.300,0.906,117.310,116.211,-93.262
0.626,0.204,0.687,127.869,123.718,-118.958
0.623,0.102,0.567,120.666,121.399,-120.361
0.644,-0.009,0.469,103.455,114.380,-95.642
0.655,-0.013,0.469,74.951,101.257,-49.561
0.681,0.018,0.503,74.158,100.159,-43.457
0.689,0.031,0.450,80.933,103.271,-50.293
0.708,0.006,0.343,100.769,104.065,-72.937
0.779,-0.112,0.183,100.769,98.694,-70.618
0.805,-0.142,0.215,70.862,86.548,-32.837
0.839,-0.070,0.385,56.213,85.754,-17.578
0.845,0.013,0.411,50.659,89.478,-14.221
0.852,0.081,0.371,50.171,99.854,-29.480
0.872,0.010,0.249,50.720,102.112,-43.518
0.870,-0.101,0.210,56.458,101.624,-70.740
0.801,-0.297,0.210,50.415,100.708,-64.636
0.783,-0.346,0.224,6.409,98.816,-5.981
0.900,-0.324,0.164,-12.573,99.731,22.278
0.967,-0.265,0.071,-19.775,102.539,36.682
1.015,-0.219,-0.013,-5.371,104.370,31.921
1.018,-0.145,-0.046,7.202,102.722,22.705
0.995,-0.110,-0.032,28.137,94.421,3.845
0.953,-0.003,-0.128,32.288,91.064,2.380
0.944,0.055,-0.212,26.306,90.149,8.911
0.960,0.083,-0.289,3.784,89.783,21.790
1.006,0.079,-0.382,0.000,87.646,20.447
1.005,0.074,-0.355,15.076,75.867,0.366
1.008,0.109,-0.304,23.376,68.176,-11.475
1.024,0.103,-0.316,0.488,64.453,-2.380
1.023,0.021,-0.368,-18.860,69.214,13.794
1.007,-0.021,-0.406,-28.748,73.425,24.353
0.992,-0.037,-0.452,-13.306,65.247,18.860
0.989,0.020,-0.491,2.808,52.673,10.559
1.011,0.068,-0.459,29.053,29.236,-3.113
1.059,0.158,-0.417,33.142,23.865,-6.592
1.073,0.174,-0.400,29.236,20.325,-7.324
1.085,0.173,-0.376,6.042,15.564,3.357
1.103,0.107,-0.344,-7.263,16.235,11.963
1.098,0.032,-0.351,-17.212,21.118,15.625
1.064,-0.136,-0.361,-9.827,21.912,9.949
1.045,-0.169,-0.364,16.052,14.648,2.014
1.021,-0.104,-0.328,24.658,7.019,3.845
1.020,-0.059,-0.283,26.245,0.183,8.179
1.023,-0.044,-0.233,11.780,1.404,15.381
0.987,-0.077,-0.214,2.258,8.728,15.747
0.951,-0.084,-0.239,-3.418,17.090,16.479
0.905,-0.016,-0.267,-0.427,14.465,18.982
0.901,0.031,-0.264,6.042,4.028,19.043
0.907,0.047,-0.232,10.010,-0.061,12.268
0.915,0.026,-0.218,14.832,-2.625,2.869
0.921,0.012,-0.208,17.151,-3.479,-6.958
0.938,0.010,-0.179,10.193,-3.174,-2.197
0.947,0.008,-0.166,-9.277,-0.671,12.573
0.959,-0.026,-0.161,-13.733,0.000,15.320
0.965,-0.046,-0.164,-2.563,-2.930,6.104
0.976,-0.060,-0.162,7.996,-5.615,-1.770
0.975,-0.054,-0.160,17.029,-7.751,-8.301
0.971,-0.042,-0.159,20.935,-8.789,-10.864
0.967,-0.027,-0.165,12.939,-7.324,-5.005
0.965,-0.030,-0.172,-5.493,-3.418,9.216

1.087,0.839,-1.263,-98.877,-114.136,202.148
1.158,0.888,-1.350,-130.737,-143.250,230.347
1.409,0.784,-1.515,-131.836,-149.658,221.558
1.572,0.614,-1.608,-130.676,-141.479,185.425
1.661,0.220,-1.731,-143.433,-135.986,187.744
1.508,0.115,-1.735,-157.776,-143.494,211.487
1.260,0.116,-1.691,-145.691,-216.797,285.522
0.731,0.339,-1.438,-103.821,-268.799,300.537
0.507,0.565,-1.215,-9.827,-326.904,265.381
-0.040,0.984,-0.691,-2.808,-320.618,226.990
-0.459,0.985,-0.405,-70.313,-280.518,163.330
-1.924,0.346,0.006,-81.055,-268.616,148.926
-2.760,-0.175,0.321,-39.856,-280.090,138.428
-3.389,-0.567,0.980,111.694,-399.536,122.131
-3.411,-0.339,3.366,128.479,-490.540,138.245
-2.393,0.553,4.000,9.216,-637.512,327.820
2.980,3.026,4.000,-27.161,-585.815,371.216
3.991,2.297,3.290,-55.786,120.483,-122.253
-1.689,-1.427,-1.083,-108.337,394.897,-291.931
-3.119,-1.545,-2.197,-164.612,318.298,-169.312
-2.116,-0.630,-1.612,-80.627,-153.259,166.870
0.131,0.800,0.828,21.118,-175.903,107.422
0.390,0.809,1.187,78.796,-42.847,-45.898
0.361,0.382,0.986,46.448,-3.540,-51.025
0.274,0.421,0.912,-1.465,12.207,-4.211
0.237,0.623,0.830,-10.254,16.296,5.554
0.086,0.740,0.750,-9.521,27.649,1.587
-0.088,0.901,0.670,-1.343,35.889,-10.864
-0.133,1.186,0.622,0.000,29.968,-15.259
-0.029,1.194,0.671,-3.296,23.987,-35.889
0.137,0.992,0.834,-0.977,30.640,-51.514
0.152,0.913,0.855,11.414,51.392,-73.730
0.083,0.842,0.775,15.442,60.486,-78.491
0.057,0.842,0.710,23.193,67.078,-85.083
0.066,0.862,0.661,51.819,69.458,-104.187
0.130,0.900,0.688,62.988,67.261,-112.854
0.181,0.890,0.737,74.829,64.819,-125.854
0.274,0.777,0.817,78.430,67.627,-131.653
0.279,0.704,0.843,80.078,72.571,-136.719
0.272,0.646,0.848,75.989,77.637,-128.906
0.322,0.630,0.785,72.388,74.524,-112.976
0.358,0.675,0.767,68.665,66.345,-81.726
0.382,0.805,0.756,61.707,65.247,-70.923
0.400,0.817,0.735,44.189,66.406,-60.181
0.429,0.785,0.716,-4.028,72.266,-38.940
0.512,0.673,0.691,-18.250,73.181,-31.921
0.565,0.608,0.699,-11.841,69.702,-32.654
0.636,0.479,0.771,4.944,68.787,-41.138
0.652,0.446,0.812,46.631,71.838,-58.350
0.693,0.450,0.871,60.974,75.684,-62.500
0.722,0.464,0.883,67.871,82.153,-65.857
0.752,0.464,0.871,69.885,100.464,-76.965
0.767,0.406,0.785,70.251,109.314,-84.961
0.739,0.363,0.732,74.646,116.699,-92.285
0.686,0.273,0.682,78.064,113.770,-90.637
0.686,0.258,0.676,82.214,109.802,-88.135
0.714,0.259,0.650,88.867,108.398,-89.661
0.806,0.246,0.543,89.294,110.474,-92.834
0.838,0.240,0.477,77.698,111.877,-92.041
0.838,0.234,0.435,67.932,109.741,-87.646
0.803,0.232,0.433,63.049,103.027,-84.290
0.735,0.205,0.395,72.021,97.900,-91.370
0.735,0.160,0.357,85.327,92.102,-102.905
0.749,0.103,0.301,104.858,83.557,-111.694
0.802,0.051,0.169,100.220,78.369,-95.825
0.820,0.060,0.142,69.641,62.805,-45.105
0.810,0.113,0.219,60.486,54.749,-34.363
0.797,0.159,0.270,59.509,49.072,-39.063
0.793,0.179,0.287,58.228,49.194,-67.078
0.781,0.117,0.253,46.082,52.368,-68.420
0.779,0.040,0.236,2.197,54.626,-21.91
