"aX","aY","aZ","gX","gY","gZ"
0.727,0.325,-0.425,69.153,-11.841,-104.919
0.732,0.308,-0.428,62.866,-5.188,-96.191
0.765,0.336,-0.422,57.983,1.099,-92.041
0.785,0.362,-0.417,54.504,5.310,-91.797
0.788,0.368,-0.407,61.157,-3.784,-103.455
0.764,0.278,-0.403,68.665,-13.123,-108.948
0.749,0.221,-0.412,68.054,-17.639,-109.558
0.741,0.130,-0.409,58.533,-13.245,-105.469
0.755,0.107,-0.383,47.119,-7.751,-100.159
0.786,0.095,-0.342,34.424,-0.671,-91.370
0.802,0.077,-0.349,34.119,0.427,-88.989
0.817,0.053,-0.363,36.072,-1.770,-85.876
0.861,0.073,-0.336,38.635,-4.761,-83.618
0.888,0.089,-0.328,52.063,-11.353,-81.299
0.903,0.064,-0.393,56.274,-11.292,-78.857
0.908,0.060,-0.419,53.955,-7.019,-73.792
0.923,0.075,-0.424,38.818,7.629,-61.157
0.965,0.124,-0.427,32.715,12.085,-57.739
0.977,0.138,-0.431,28.259,11.108,-56.824
0.980,0.128,-0.431,27.222,10.315,-57.251
0.975,0.109,-0.438,23.193,14.404,-56.946
0.954,0.063,-0.462,20.264,17.517,-55.054
0.950,0.050,-0.458,17.517,19.714,-52.490
0.942,0.036,-0.455,14.832,20.203,-50.415
0.911,-0.005,-0.470,12.268,20.691,-50.049
0.897,-0.020,-0.464,5.554,22.766,-47.302
0.880,-0.041,-0.435,5.432,22.400,-44.800
0.878,-0.047,-0.430,11.292,19.043,-39.612
0.875,-0.049,-0.433,13.611,16.418,-37.659
0.877,-0.046,-0.426,12.573,13.245,-35.889
0.874,-0.051,-0.417,3.540,10.315,-33.752
0.842,-0.069,-0.399,-0.854,11.963,-32.043
0.828,-0.072,-0.400,-5.920,13.367,-24.902
0.855,-0.055,-0.363,-6.042,8.057,-20.630
0.874,-0.046,-0.326,-0.427,-6.042,-17.639
0.908,-0.017,-0.257,4.761,-7.935,-18.311
0.940,0.013,-0.219,16.663,-6.042,-21.057
0.972,0.041,-0.186,20.996,-2.808,-24.963
0.968,0.022,-0.217,22.156,5.981,-30.640
0.949,-0.002,-0.259,11.963,29.419,-33.264
0.907,-0.059,-0.379,6.165,38.757,-32.593
0.881,-0.090,-0.444,5.127,46.509,-31.799
0.826,-0.167,-0.581,10.986,45.105,-33.264
0.786,-0.215,-0.666,19.531,40.771,-34.180
0.735,-0.285,-0.813,30.457,27.405,-29.175
0.729,-0.295,-0.842,28.503,20.935,-23.743
0.729,-0.291,-0.843,14.465,11.963,-12.451
0.750,-0.262,-0.800,6.042,9.460,-7.263
0.768,-0.241,-0.765,-6.348,5.493,2.197
0.810,-0.189,-0.651,-8.179,2.197,7.202
0.824,-0.168,-0.582,-8.972,-5.493,9.399
0.857,-0.149,-0.453,-9.155,-7.385,8.667
0.868,-0.141,-0.407,-9.766,-5.798,10.132
0.882,-0.124,-0.365,-9.949,2.380,18.555

-2.389,0.726,-0.738,13.367,-244.690,174.561
-3.406,1.237,0.035,-112.305,-365.784,125.061
-4.000,2.965,2.768,-198.669,-357.849,213.623
-2.626,3.869,3.696,-267.761,96.191,694.824
3.582,4.000,1.284,-237.366,369.690,773.376
4.000,3.851,-0.524,-135.864,389.343,488.647
2.828,3.092,-1.746,82.520,-96.375,-396.912
-2.853,0.313,-1.980,19.714,-209.229,-528.259
-3.126,-0.961,-1.107,-236.328,-55.847,-185.181
-0.715,-0.942,0.715,-221.924,21.973,-2.747
-0.086,-0.225,0.667,85.693,14.282,104.309
0.018,0.826,-0.630,166.748,19.897,113.953
0.146,1.142,-1.003,141.418,48.645,124.756
0.357,1.340,-1.052,20.203,54.871,91.125
0.418,1.287,-0.828,4.089,19.592,38.574
0.203,1.118,-0.719,2.930,-28.625,-44.739
-0.072,0.842,-0.558,0.549,-25.635,-53.955
-0.038,0.809,-0.512,7.812,-7.263,-42.358
0.116,0.892,-0.525,20.325,-3.723,-39.368
0.153,0.946,-0.572,36.926,-6.042,-42.114
0.159,0.983,-0.626,66.284,-18.372,-55.725
0.142,1.033,-0.707,70.190,-24.231,-61.523
0.151,1.057,-0.719,57.251,-23.621,-69.275
0.197,1.052,-0.681,50.659,-26.123,-74.829
0.216,1.030,-0.635,54.504,-34.912,-84.534
0.244,0.993,-0.492,59.265,-38.696,-88.989
0.260,0.974,-0.432,63.293,-38.452,-92.957
0.270,0.955,-0.395,68.359,-29.419,-98.145
0.301,0.953,-0.377,68.420,-23.865,-98.633
0.320,0.968,-0.385,59.082,-6.775,-96.497
0.347,1.013,-0.401,49.866,-1.160,-97.595
0.353,1.035,-0.399,33.508,-1.770,-106.445
0.348,1.029,-0.357,29.785,-5.005,-114.624
0.341,0.995,-0.316,29.541,-9.155,-123.718
0.333,0.947,-0.281,35.461,-12.756,-137.451
0.333,0.861,-0.258,39.124,-10.132,-138.672
0.342,0.840,-0.270,44.434,-0.366,-131.470
0.396,0.840,-0.313,46.143,3.967,-126.648
0.430,0.848,-0.329,48.706,7.690,-123.962
0.474,0.855,-0.338,50.964,5.371,-127.747
0.479,0.840,-0.336,54.504,0.366,-133.423
0.491,0.813,-0.328,65.979,-10.620,-142.639
0.538,0.726,-0.308,73.181,-13.916,-144.226
0.558,0.677,-0.305,80.750,-11.780,-139.771
0.584,0.613,-0.316,78.186,-5.615,-134.338
0.603,0.605,-0.322,62.866,8.179,-122.498
0.620,0.633,-0.321,54.993,12.695,-118.896
0.626,0.642,-0.324,49.133,15.076,-117.249
0.645,0.620,-0.332,41.382,15.320,-117.126
0.727,0.504,-0.355,38.391,14.343,-116.028
0.763,0.464,-0.357,37.537,14.587,-112.976
0.771,0.417,-0.357,39.978,13.611,-111.389
0.766,0.399,-0.358,46.936,10.254,-106.018
0.753,0.388,-0.374,48.889,10.071,-103.943
0.748,0.380,-0.379,49.255,10.315,-102.478
0.754,0.364,-0.374,49.988,6.775,-98.267
0.801,0.325,-0.364,53.406,2.502,-95.947
0.820,0.292,-0.376,56.885,-4.395,-93.323
0.823,0.209,-0.396,52.063,-4.456,-90.759
0.825,0.201,-0.382,43.335,-1.770,-87.158
0.832,0.216,-0.350,31.433,3.052,-82.947
0.848,0.209,-0.300,34.058,1.526,-82.886
0.848,0.188,-0.299,43.152,-0.549,-79.834
0.864,0.143,-0.303,44.373,0.977,-75.012
0.889,0.144,-0.299,39.856,7.507,-67.017
0.909,0.145,-0.290,37.292,8.972,-66.040
0.912,0.139,-0.278,35.583,8.423,-64.697
0.920,0.136,-0.266,31.006,10.742,-60.730
0.948,0.147,-0.233,27.954,13.794,-59.326
0.962,0.160,-0.209,31.494,15.076,-58.960
0.967,0.164,-0.192,36.682,14.648,-59.448
0.966,0.146,-0.200,38.757,20.935,-55.969
0.984,0.147,-0.225,33.875,29.053,-53.284
1.004,0.171,-0.225,27.527,36.987,-53.223
1.014,0.176,-0.220,18.921,43.152,-63.843
0.980,0.124,-0.235,16.479,44.312,-68.970
0.961,0.102,-0.241,11.108,49.561,-71.655
0.917,0.081,-0.250,10.681,51.758,-69.946
0.910,0.087,-0.259,12.878,51.941,-66.589
0.909,0.088,-0.274,15.869,46.204,-58.350
0.900,0.061,-0.302,10.742,45.776,-52.979
0.893,0.059,-0.285,-16.296,54.871,-36.377
0.890,0.083,-0.197,-30.212,63.110,-26.550
0.881,0.099,-0.145,-28.259,80.078,-7.935
0.849,0.061,-0.150,-8.423,84.351,-0.549
0.805,-0.002,-0.249,17.639,86.304,5.432
0.759,-0.067,-0.388,53.101,85.022,19.043
0.777,-0.102,-0.697,52.063,83.984,21.301
0.793,-0.118,-0.885,12.207,87.280,-6.714
0.716,-0.202,-1.096,-15.869,83.618,-26.733
0.647,-0.238,-1.091,-38.635,62.439,-44.617
0.573,-0.285,-1.062,-29.358,51.086,-41.199
0.593,-0.273,-1.039,-16.052,40.161,-32.288
0.642,-0.236,-0.988,0.610,21.484,-13.245
0.750,-0.136,-0.842,2.991,13.184,-8.057
0.792,-0.090,-0.764,-1.892,0.488,-6.226
0.846,-0.011,-0.599,-6.165,-3.052,-8.240
0.870,0.022,-0.516,-4.333,-7.019,-10.071
0.904,0.067,-0.398,2.808,-7.202,-10.071
0.911,0.073,-0.375,18.311,-4.211,-8.179
0.906,0.052,-0.404,23.254,-0.854,-7.202
0.894,0.035,-0.445,26.123,2.625,-7.263
0.872,0.014,-0.495,27.954,6.775,-11.658
0.804,-0.040,-0.606,26.978,5.859,-14.221
0.772,-0.063,-0.655,19.348,3.784,-12.146
0.732,-0.086,-0.718,12.756,2.991,-7.935
0.722,-0.086,-0.721,1.404,0.793,-0.305
0.729,-0.064,-0.658,-1.465,-0.427,2.014
0.745,-0.048,-0.615,-2.869,-2.441,3.540
0.761,-0.035,-0.569,-5.493,-7.019,4.028
0.789,-0.005,-0.478,-7.141,-8.240,4.456
0.805,0.012,-0.443,-7.568,-6.775,6.348
0.829,0.030,-0.414,-5.554,-4.578,7.019
0.834,0.031,-0.425,1.160,-0.244,8.545
0.842,0.036,-0.473,4.333,1.343,9.277
0.845,0.038,-0.501,6.653,2.319,9.338
0.846,0.036,-0.529,7.446,1.892,6.836
0.841,0.027,-0.575,5.981,0.916,5.127
0.835,0.027,-0.588,2.075,-1.465,3.052

0.707,-0.428,-1.249,-66.101,6.226,200.134
0.701,-0.348,-1.135,-51.697,3.296,230.896
0.689,-0.241,-0.964,-36.987,-2.625,236.694
0.700,-0.261,-0.943,-2.930,-18.127,234.558
0.706,-0.382,-0.995,14.709,-27.100,232.544
0.655,-0.451,-1.042,32.166,-38.696,231.018
0.496,-0.627,-1.149,47.546,-68.481,233.948
0.319,-0.739,-1.166,45.715,-83.191,237.183
0.069,-0.828,-1.147,47.119,-112.732,254.211
-0.497,-0.652,-0.965,44.495,-127.625,270.874
-0.725,-0.350,-0.824,-11.108,-138.977,299.255
-1.208,0.407,-0.383,-64.392,-137.268,293.701
-1.558,0.805,-0.144,-152.222,-151.672,252.319
-2.729,1.703,0.299,-170.288,-172.302,242.676
-3.199,2.287,0.570,-181.885,-176.636,276.733
-3.176,3.009,0.802,-170.776,-28.870,496.887
-0.840,4.000,0.761,-149.231,107.666,624.451
1.400,4.000,0.465,-159.058,278.198,592.346
3.619,3.442,-0.349,-114.685,239.075,339.600
2.373,2.724,-0.827,72.388,-16.968,-255.554
-1.446,0.754,-1.595,88.257,-122.437,-394.104
-2.097,-0.230,-1.540,18.494,-157.532,-382.812
-1.749,-0.827,-1.066,-179.626,-59.998,-125.671
-0.502,-0.532,0.065,-166.809,-15.015,-9.888
-0.236,-0.018,0.092,35.339,13.306,99.609
0.068,0.843,-0.556,92.163,32.593,123.901
0.293,1.142,-0.769,45.471,61.035,116.638
0.547,1.435,-0.797,15.930,49.255,80.261
0.466,1.403,-0.761,10.193,23.132,34.241
0.301,1.265,-0.736,21.362,-26.672,-43.884
0.027,0.913,-0.667,19.043,-36.255,-62.805
-0.004,0.802,-0.618,14.160,-32.288,-64.331
0.083,0.767,-0.566,20.020,-27.832,-57.007
0.140,0.813,-0.561,42.358,-27.710,-46.814
0.241,0.941,-0.585,52.612,-28.870,-47.974
0.267,0.994,-0.590,58.289,-30.334,-55.298
0.286,1.033,-0.582,65.308,-47.852,-81.543
0.288,1.053,-0.542,74.768,-50.659,-89.233
0.282,1.028,-0.525,88.867,-52.795,-99.060
0.277,0.943,-0.510,89.172,-55.054,-103.271
0.262,0.906,-0.510,79.102,-49.438,-101.135
0.257,0.872,-0.507,67.993,-43.701,-98.633
0.280,0.869,-0.500,56.091,-37.903,-97.595
0.299,0.867,-0.490,44.067,-30.945,-96.985
0.317,0.876,-0.460,44.434,-30.701,-97.656
0.321,0.886,-0.441,49.072,-31.128,-98.145
0.338,0.891,-0.405,50.110,-29.785,-97.412
0.346,0.890,-0.383,46.265,-24.780,-98.083
0.375,0.931,-0.329,43.701,-20.874,-99.854
0.394,0.962,-0.309,42.847,-16.235,-103.333
0.411,0.991,-0.286,53.345,-13.367,-115.967
0.443,1.049,-0.225,68.298,-17.151,-123.840
0.461,1.065,-0.208,111.084,-28.076,-143.799
0.453,1.023,-0.207,130.981,-33.569,-153.870
0.431,0.974,-0.206,151.489,-35.339,-162.476
0.405,0.824,-0.207,148.560,-25.696,-160.156
0.403,0.756,-0.207,136.597,-10.681,-153.687
0.418,0.708,-0.201,98.022,23.437,-132.324
0.502,0.656,-0.198,77.942,37.720,-122.559
0.541,0.635,-0.210,44.434,50.842,-108.337
0.621,0.610,-0.214,32.532,51.514,-102.905
0.658,0.615,-0.213,21.240,52.429,-97.839
0.703,0.579,-0.248,19.958,52.795,-97.412
0.717,0.545,-0.268,19.165,52.612,-96.069
0.733,0.523,-0.272,17.944,50.354,-88.196
0.798,0.522,-0.255,19.592,47.485,-84.717
0.825,0.528,-0.246,30.090,38.452,-87.585
0.824,0.483,-0.256,35.950,32.898,-90.881
0.812,0.456,-0.257,39.673,29.785,-91.309
0.799,0.402,-0.244,38.574,32.654,-89.416
0.813,0.399,-0.216,37.048,35.217,-87.097
0.835,0.408,-0.173,47.729,28.503,-88.196
0.835,0.353,-0.161,58.960,22.156,-91.614
0.815,0.308,-0.183,64.270,24.719,-89.478
0.795,0.285,-0.210,54.565,34.058,-83.069
0.801,0.294,-0.215,40.100,45.227,-77.209
0.809,0.309,-0.205,14.221,61.646,-73.242
0.818,0.359,-0.145,10.620,63.904,-75.500
0.818,0.342,-0.146,18.738,64.392,-85.327
0.811,0.282,-0.180,23.865,65.796,-87.219
0.820,0.274,-0.204,33.630,68.115,-86.731
0.809,0.238,-0.307,35.645,67.810,-87.280
0.807,0.214,-0.358,31.799,69.092,-87.036
0.812,0.203,-0.384,9.705,78.430,-86.243
0.808,0.181,-0.391,0.793,81.116,-88.684
0.799,0.178,-0.360,9.827,69.153,-97.961
0.757,0.128,-0.333,29.907,57.129,-103.821
0.720,0.050,-0.379,69.519,48.035,-102.905
0.657,-0.094,-0.597,75.867,56.824,-92.102
0.657,-0.122,-0.741,72.266,69.824,-78.857
0.652,-0.134,-0.877,52.063,79.712,-66.772
0.591,-0.156,-1.044,41.870,72.693,-68.359
0.550,-0.185,-1.065,25.330,53.528,-70.740
0.524,-0.237,-1.009,18.921,45.166,-65.857
0.560,-0.248,-0.935,14.038,27.466,-49.133
0.652,-0.247,-0.770,14.648,20.752,-41.626
0.689,-0.234,-0.704,12.939,19.470,-35.156
0.717,-0.214,-0.649,-5.310,34.973,-24.536
0.748,-0.161,-0.543,-16.846,47.852,-20.508
0.747,-0.132,-0.510,-20.874,67.566,-13.184
0.728,-0.094,-0.615,-13.062,68.359,-6.714
0.746,-0.069,-0.712,-5.493,53.345,7.629
0.776,-0.011,-0.821,-10.864,43.640,8.911
0.784,0.018,-0.805,-16.968,33.325,7.263
0.783,0.039,-0.771,-11.841,16.724,0.610
0.777,0.041,-0.744,-3.357,12.268,-2.014
0.773,0.028,-0.752,5.798,8.972,-4.944
0.766,0.013,-0.758,4.517,8.362,-6.531
0.763,0.007,-0.750,-3.662,3.967,-10.864
0.748,-0.022,-0.724,-6.958,1.160,-13.733
0.734,-0.044,-0.709,-7.629,-1.587,-16.235
0.720,-0.069,-0.700,-1.343,-7.141,-17.029
0.689,-0.105,-0.696,2.441,-8.789,-15.076
0.678,-0.115,-0.690,5.737,-8.728,-7.019
0.679,-0.102,-0.675,5.249,-7.751,-1.892
0.695,-0.085,-0.674,0.854,-5.554,5.981
0.723,-0.047,-0.669,-2.563,-4.761,7.935
0.738,-0.023,-0.654,-6.104,-5.859,9.705
0.767,0.009,-0.628,-5.066,-7.385,9.399

-2.008,1.330,0.028,-86.975,-192.139,180.725
-2.281,1.774,0.380,-123.474,-142.517,285.767
-1.874,2.703,0.722,-101.074,-111.633,353.638
-1.176,3.237,0.725,-40.405,-34.119,472.168
1.662,4.000,0.522,-52.002,42.908,512.817
3.324,3.890,0.398,-99.487,121.338,473.572
3.689,3.132,0.268,-90.637,77.759,0.610
0.208,0.864,-0.389,-17.151,-17.334,-243.408
-1.378,-0.032,-0.874,-16.357,5.005,-227.661
-1.298,-0.477,-1.164,-78.613,81.726,-68.542
-0.629,-0.260,-1.007,-36.072,46.570,71.716
-0.143,0.173,-0.890,30.640,-18.555,61.523
-0.048,0.393,-0.882,57.983,-42.786,62.927
0.151,0.651,-0.799,7.568,1.282,104.004
0.522,1.128,-0.583,-12.268,14.832,102.417
0.531,1.216,-0.597,-3.113,8.240,47.913
0.341,1.088,-0.718,0.732,3.540,18.677
0.254,0.974,-0.717,-5.859,-3.052,-12.024
0.167,0.780,-0.671,-6.958,-6.409,-16.357
0.162,0.718,-0.668,-5.554,-8.545,-15.442
0.166,0.676,-0.677,-1.709,-9.338,-7.935
0.178,0.664,-0.667,1.160,-10.193,-3.723
0.193,0.687,-0.649,13.794,-10.254,5.371
0.239,0.767,-0.650,20.264,-7.019,8.789
0.268,0.806,-0.671,28.503,-1.648,9.033
0.319,0.880,-0.699,30.518,-2.930,4.578
0.341,0.906,-0.694,32.837,-6.958,-3.479
0.360,0.917,-0.677,42.175,-22.461,-26.550
0.370,0.917,-0.622,49.683,-32.471,-38.574
0.364,0.915,-0.592,68.115,-51.331,-59.631
0.351,0.927,-0.530,76.965,-57.739,-68.726
0.344,0.935,-0.506,93.262,-62.195,-83.984
0.325,0.930,-0.502,99.731,-61.829,-89.905
0.316,0.925,-0.522,103.638,-60.425,-93.689
0.313,0.928,-0.545,100.037,-53.040,-96.069
0.333,0.941,-0.558,94.543,-47.974,-96.436
0.352,0.933,-0.540,83.984,-39.246,-98.450
0.371,0.915,-0.474,80.688,-35.217,-100.342
0.383,0.898,-0.436,79.895,-29.114,-105.225
0.410,0.866,-0.367,81.238,-27.039,-108.643
0.431,0.865,-0.343,83.618,-25.391,-112.183
0.460,0.857,-0.338,88.074,-25.818,-118.896
0.491,0.852,-0.324,87.524,-29.236,-121.643
0.497,0.859,-0.296,78.674,-32.227,-126.465
0.522,0.829,-0.222,72.632,-29.968,-128.784
0.529,0.812,-0.182,71.777,-21.973,-131.531
0.537,0.803,-0.113,78.613,-16.602,-131.226
0.542,0.798,-0.094,89.233,-11.658,-130.127
0.551,0.797,-0.089,112.915,-6.287,-129.028
0.572,0.761,-0.108,119.446,-4.700,-130.859
0.590,0.717,-0.109,118.591,-4.211,-133.850
0.617,0.641,-0.081,113.525,-2.686,-134.277
0.626,0.596,-0.066,100.098,6.897,-130.676
0.639,0.498,-0.079,93.445,13.733,-123.230
0.669,0.467,-0.100,86.487,22.766,-112.976
0.708,0.449,-0.134,68.909,45.044,-94.604
0.761,0.452,-0.227,58.350,53.955,-87.463
0.788,0.472,-0.259,42.480,59.143,-79.956
0.859,0.526,-0.261,41.443,55.481,-82.886
0.873,0.520,-0.258,53.528,37.720,-97.778
0.848,0.413,-0.292,58.533,31.067,-101.196
0.846,0.360,-0.306,56.885,30.945,-97.656
0.866,0.333,-0.312,37.292,47.546,-79.468
0.934,0.355,-0.308,27.405,56.274,-74.036
0.948,0.389,-0.293,26.367,54.993,-75.989
0.919,0.372,-0.305,32.593,48.523,-81.543
0.902,0.338,-0.317,36.560,44.006,-85.632
0.897,0.312,-0.317,33.081,45.044,-84.961
0.905,0.254,-0.307,29.724,48.035,-82.825
0.920,0.232,-0.301,22.888,54.626,-79.224
0.945,0.208,-0.282,18.433,57.129,-81.055
0.934,0.194,-0.262,21.912,53.772,-89.111
0.875,0.124,-0.273,29.480,49.561,-90.942
0.861,0.100,-0.293,34.668,48.584,-89.661
0.866,0.092,-0.308,30.457,58.411,-85.693
0.875,0.078,-0.311,25.879,64.697,-86.304
0.868,0.069,-0.305,28.442,64.026,-88.135
0.865,0.042,-0.278,36.804,56.824,-89.905
0.841,0.010,-0.269,56.946,50.354,-92.285
0.797,-0.034,-0.260,65.247,54.016,-88.928
0.793,-0.038,-0.268,71.533,61.035,-84.229
0.787,-0.043,-0.292,74.463,79.041,-76.843
0.745,-0.078,-0.404,68.176,88.318,-73.059
0.735,-0.094,-0.464,41.443,98.633,-59.570
0.755,-0.102,-0.486,29.541,98.328,-56.335
0.727,-0.117,-0.486,25.208,96.558,-58.167
0.648,-0.134,-0.530,45.044,88.562,-59.753
0.626,-0.130,-0.606,63.904,83.923,-56.641
0.603,-0.127,-0.724,94.421,76.172,-49.744
0.560,-0.101,-1.031,101.196,70.740,-46.021
0.540,-0.082,-1.188,93.323,55.115,-39.856
0.496,-0.062,-1.423,81.238,46.204,-37.781
0.479,-0.059,-1.476,52.368,27.405,-30.579
0.515,-0.034,-1.390,38.452,16.174,-25.269
0.557,-0.024,-1.263,25.940,3.418,-21.729
0.597,-0.027,-1.104,5.188,-20.142,-22.278
0.648,-0.062,-0.759,-2.686,-27.161,-23.621
0.668,-0.084,-0.609,-9.216,-30.273,-21.423
0.702,-0.115,-0.430,-8.850,-26.306,-17.700
0.719,-0.118,-0.391,-6.348,-9.155,-5.737
0.756,-0.097,-0.404,-3.662,-0.488,0.671
0.774,-0.080,-0.441,-0.732,5.554,6.165
0.783,-0.061,-0.487,2.747,12.085,12.207
0.765,-0.031,-0.621,2.563,15.076,13.977
0.758,-0.016,-0.691,-5.066,19.043,15.686
0.756,0.014,-0.760,-10.681,17.883,13.794
0.753,0.022,-0.754,-13.306,7.507,6.348
0.740,0.017,-0.722,-10.010,0.061,3.357
0.739,0.011,-0.698,-7.202,-6.409,1.526
0.739,0.001,-0.666,-7.996,-12.878,-0.183
0.740,-0.027,-0.594,-9.583,-13.184,0.122
0.735,-0.040,-0.566,-10.498,-9.949,2.808
0.731,-0.050,-0.536,-9.399,-7.996,4.822
0.736,-0.048,-0.536,-4.822,-5.493,7.446
0.750,-0.036,-0.556,-3.052,-4.578,8.057
0.760,-0.022,-0.573,-2.625,-2.319,8.362
0.771,0.013,-0.596,-2.686,-1.892,8.118
0.775,0.026,-0.604,-2.441,-2.197,8.057
0.784,0.036,-0.612,-3.235,-2.380,8.545

0.069,-0.657,-1.712,-66.528,-49.011,273.010
-0.061,-0.531,-1.678,-32.227,-91.248,338.989
-0.296,-0.232,-1.624,-30.945,-107.544,367.065
-0.416,-0.062,-1.564,-53.833,-145.752,409.424
-0.451,0.513,-1.287,-91.675,-164.246,412.537
-0.618,0.827,-1.032,-226.562,-192.383,357.178
-1.533,1.619,-0.138,-289.124,-209.290,325.195
-2.124,2.103,0.344,-318.970,-220.337,304.626
-2.665,2.588,0.690,-291.260,-207.520,355.408
-2.463,3.736,1.019,-279.846,-160.522,438.293
-1.212,4.000,1.312,-259.399,-10.864,585.571
3.266,4.000,2.019,-257.812,77.332,557.739
4.000,3.670,1.926,-171.387,139.832,104.431
0.963,1.661,0.063,-34.729,31.982,-188.599
-1.247,0.490,-1.125,54.260,-41.443,-329.773
-2.047,-0.419,-1.729,-80.688,78.125,-130.859
-0.895,-0.717,-1.241,-114.990,89.294,-18.860
-0.496,-0.471,-1.005,27.466,-34.119,33.875
-0.159,0.221,-0.922,59.265,-51.575,61.768
0.186,0.632,-0.744,-2.625,-3.906,118.286
0.697,1.278,-0.324,-23.376,7.812,102.783
0.687,1.355,-0.330,-19.348,7.263,63.293
0.552,1.278,-0.461,18.860,-8.972,-22.095
0.180,0.951,-0.719,36.682,-20.569,-51.025
0.065,0.795,-0.775,58.777,-37.170,-73.303
0.052,0.597,-0.747,62.256,-40.833,-69.458
0.108,0.582,-0.682,54.687,-38.269,-50.903
0.219,0.627,-0.553,48.096,-33.020,-43.396
0.245,0.665,-0.515,42.419,-27.100,-37.842
0.258,0.711,-0.495,38.391,-12.451,-27.222
0.266,0.807,-0.521,41.260,-2.930,-21.423
0.271,0.848,-0.576,49.927,11.780,-13.794
0.317,0.886,-0.690,50.720,13.672,-14.465
0.342,0.890,-0.708,43.945,6.714,-27.100
0.337,0.878,-0.693,39.612,0.732,-35.645
0.313,0.869,-0.674,35.461,-4.639,-42.542
0.295,0.863,-0.651,30.518,-11.597,-50.598
0.302,0.845,-0.601,31.189,-14.893,-53.528
0.312,0.839,-0.572,37.964,-20.508,-59.509
0.322,0.848,-0.530,41.626,-20.569,-62.134
0.332,0.855,-0.527,43.335,-14.648,-65.491
0.349,0.878,-0.535,39.795,-10.986,-67.749
0.346,0.890,-0.530,34.912,-8.667,-70.374
0.342,0.898,-0.517,27.100,-5.432,-77.393
0.381,0.897,-0.480,25.818,-4.578,-81.238
0.408,0.890,-0.444,32.593,-10.010,-92.102
0.425,0.852,-0.366,40.894,-14.404,-97.412
0.432,0.829,-0.346,56.824,-15.320,-101.013
0.448,0.806,-0.378,59.143,-12.573,-99.426
0.465,0.822,-0.411,55.969,-9.949,-97.412
0.485,0.846,-0.437,41.626,-7.446,-103.333
0.491,0.844,-0.433,37.231,-12.146,-111.938
0.484,0.819,-0.387,43.884,-31.372,-127.747
0.490,0.749,-0.279,54.565,-38.025,-133.545
0.495,0.684,-0.257,76.538,-41.260,-135.925
0.527,0.620,-0.258,81.665,-36.133,-131.104
0.557,0.644,-0.262,82.947,-27.222,-125.610
0.578,0.679,-0.275,90.027,-18.799,-121.582
0.610,0.703,-0.328,94.849,-20.630,-122.864
0.627,0.671,-0.351,88.623,-21.301,-129.761
0.645,0.571,-0.333,79.651,-20.020,-131.104
0.650,0.551,-0.285,72.266,-15.930,-126.953
0.689,0.509,-0.219,76.355,-12.695,-124.512
0.716,0.474,-0.219,82.031,-9.644,-121.582
0.745,0.464,-0.229,85.144,1.648,-108.215
0.813,0.531,-0.242,84.656,7.751,-104.065
0.825,0
