"aX","aY","aZ","gX","gY","gZ"
0.005,-2.206,2.892,-191.589,223.145,183.533
-0.048,-2.110,2.867,-222.351,291.016,222.290
-0.277,-2.112,2.630,-240.112,363.403,264.587
-0.630,-2.197,2.260,-213.257,458.496,364.197
-1.465,-2.293,0.906,-211.609,463.562,420.593
-1.812,-2.222,0.187,-349.365,464.722,516.479
-2.157,-1.798,-1.043,-436.645,489.319,550.049
-2.177,-1.437,-1.449,-565.735,553.345,592.896
-2.245,-0.864,-2.051,-609.558,560.303,590.881
-2.246,-0.770,-2.351,-641.724,532.349,563.477
-2.125,-0.653,-2.676,-590.820,353.516,438.660
-1.405,0.039,-3.060,-484.131,240.051,351.562
-1.047,0.322,-2.874,-261.597,109.253,190.491
-0.809,0.188,-2.240,-209.351,96.130,143.005
-0.735,0.161,-2.210,-241.516,110.657,132.385
-0.594,0.285,-2.628,-270.752,114.746,142.212
-0.546,0.362,-2.729,-265.991,106.934,141.785
-0.508,0.417,-2.613,-162.964,54.687,96.680
-0.420,0.394,-1.999,-112.366,22.705,61.401
-0.353,0.340,-1.720,-80.811,-9.338,3.235
-0.177,0.250,-1.403,-84.961,-5.127,-7.202
-0.118,0.230,-1.337,-87.341,20.508,-5.249
-0.040,0.194,-1.226,-79.346,20.142,-5.127
0.004,0.170,-1.153,-68.787,10.620,-8.179
0.060,0.065,-0.948,-54.504,-1.892,-11.963
0.087,0.033,-0.882,-51.636,1.404,-14.587
0.107,0.028,-0.858,-60.181,10.925,-11.963
0.097,-0.010,-0.885,-73.730,14.587,-5.981
0.081,-0.033,-0.932,-87.158,20.386,0.977
0.067,-0.091,-1.035,-85.388,24.292,1.587
0.046,-0.068,-1.245,-73.425,29.785,4.517
-0.037,-0.110,-2.192,-52.490,27.771,4.150
-0.181,-0.389,-1.601,-19.897,11.353,-6.836
-0.167,-0.237,-0.937,-8.423,-25.574,-24.109
-0.043,0.084,-0.698,-23.804,-14.404,-14.404
-0.025,0.016,-0.793,-18.005,-2.136,-5.005
0.087,-0.126,-1.080,-14.648,-10.559,-13.000
0.139,-0.220,-1.180,-13.794,-12.756,-15.808
0.118,-0.214,-1.097,-8.850,-5.737,-5.554
0.048,-0.128,-1.066,4.456,6.958,9.094
0.008,-0.058,-1.170,11.047,7.324,8.179
0.032,-0.098,-1.259,17.639,0.854,5.737
0.050,-0.134,-1.351,39.001,-15.381,5.371
0.041,-0.120,-1.482,54.504,-17.944,8.423
0.018,-0.094,-1.504,83.496,-23.560,11.780
-0.018,-0.044,-1.505,93.994,-30.151,9.155
-0.027,-0.010,-1.496,109.619,-46.265,0.732
-0.050,0.046,-1.462,117.249,-53.345,-4.089
-0.053,0.066,-1.439,125.549,-58.350,-10.376
-0.047,0.079,-1.415,141.235,-63.416,-25.696
-0.025,0.096,-1.366,147.461,-65.613,-32.837
-0.011,0.106,-1.341,153.076,-73.547,-43.030
0.002,0.130,-1.298,153.748,-80.139,-46.265
0.006,0.147,-1.281,161.133,-92.773,-51.025
0.011,0.169,-1.233,167.480,-96.130,-53.406
0.017,0.174,-1.198,173.218,-98.450,-57.129
0.030,0.181,-1.161,177.673,-106.812,-68.726
0.061,0.196,-1.100,178.955,-113.037,-74.341
0.075,0.211,-1.065,185.974,-123.474,-81.909
0.116,0.244,-0.942,188.171,-127.014,-85.510
0.135,0.249,-0.868,185.913,-134.583,-92.346
0.167,0.249,-0.742,183.350,-138.672,-94.971
0.198,0.258,-0.704,180.969,-142.029,-96.741
0.235,0.272,-0.675,180.725,-147.705,-96.191
0.302,0.295,-0.607,181.824,-149.414,-95.154
0.330,0.298,-0.556,176.819,-148.437,-96.497
0.401,0.267,-0.417,172.180,-149.536,-99.060
0.454,0.261,-0.360,163.879,-153.442,-96.802
0.507,0.276,-0.265,161.255,-154.175,-91.309
0.525,0.285,-0.214,159.119,-153.076,-86.182
0.550,0.307,-0.174,153.625,-142.334,-76.538
0.587,0.337,-0.113,147.705,-134.277,-72.449
0.599,0.336,-0.083,135.193,-121.582,-66.162
0.613,0.342,-0.047,133.240,-120.239,-62.378
0.624,0.362,-0.051,136.230,-117.737,-57.617
0.619,0.377,-0.037,138.184,-112.854,-58.899
0.622,0.361,0.000,140.320,-107.178,-63.049
0.639,0.335,0.045,143.799,-101.624,-77.515
0.711,0.293,0.120,142.883,-101.379,-85.449
0.746,0.269,0.155,135.559,-101.685,-94.238
0.797,0.227,0.225,132.141,-102.356,-94.360
0.813,0.218,0.256,124.146,-100.098,-91.858
0.835,0.163,0.328,119.751,-95.581,-88.867
0.856,0.146,0.359,117.004,-90.271,-84.045
0.866,0.142,0.386,115.234,-79.590,-73.547
0.858,0.106,0.462,112.061,-74.158,-69.580
0.859,0.097,0.496,104.309,-65.979,-62.378
0.855,0.097,0.520,100.098,-62.073,-58.533
0.854,0.087,0.521,95.581,-58.411,-54.321
0.853,0.089,0.521,91.858,-52.490,-45.532
0.841,0.124,0.524,90.332,-48.767,-43.091
0.840,0.136,0.522,84.473,-40.100,-39.001
0.843,0.175,0.482,82.458,-37.109,-36.560
0.835,0.194,0.445,81.116,-35.034,-34.485
0.818,0.206,0.381,83.496,-34.546,-34.180
0.816,0.210,0.359,88.745,-34.668,-34.241
0.824,0.216,0.341,100.464,-35.889,-38.208
0.833,0.212,0.319,104.248,-35.767,-42.542
0.837,0.197,0.315,109.924,-40.344,-50.659
0.834,0.160,0.314,114.868,-44.006,-53.101
0.818,0.143,0.312,134.583,-46.082,-52.307
0.737,0.062,0.335,148.071,-46.387,-50.842
0.706,0.004,0.389,162.537,-46.387,-50.293
0.690,-0.054,0.460,181.213,-43.640,-51.392
0.686,-0.192,0.583,181.458,-40.894,-52.795
0.706,-0.265,0.616,167.908,-34.485,-56.885
0.775,-0.358,0.581,158.936,-31.982,-61.462
0.812,-0.384,0.539,144.714,-28.259,-68.298
0.899,-0.429,0.509,142.029,-24.963,-67.383
0.949,-0.450,0.534,141.052,-22.339,-62.439
0.977,-0.471,0.560,137.512,-18.799,-44.067
0.912,-0.550,0.582,132.935,-15.259,-32.532
0.844,-0.633,0.598,105.896,-13.489,-17.029
0.764,-0.757,0.643,84.656,-16.785,-18.982
0.773,-0.766,0.663,38.269,-23.621,-34.241
0.834,-0.666,0.698,19.714,-21.912,-38.940

0.618,-1.205,0.933,-82.886,23.682,60.791
0.554,-1.301,1.081,-128.479,40.588,78.857
0.511,-1.453,1.189,-164.429,51.331,84.229
0.485,-1.529,1.161,-223.145,82.520,106.262
0.391,-1.664,1.140,-234.253,103.577,128.845
0.297,-1.716,1.183,-236.084,127.991,160.461
0.142,-1.799,1.268,-240.662,186.890,241.760
-0.239,-1.934,1.452,-253.662,218.201,280.396
-0.395,-1.866,1.431,-313.416,280.029,336.792
-0.767,-1.815,1.005,-358.459,316.040,367.187
-0.964,-1.809,0.576,-395.264,356.384,404.541
-1.186,-1.738,0.096,-435.608,433.533,497.864
-1.697,-1.351,-0.845,-469.910,449.097,542.969
-1.988,-1.063,-1.475,-597.229,349.304,556.030
-1.971,-0.778,-2.362,-622.314,270.386,496.887
-1.609,-0.505,-2.480,-489.014,262.390,345.093
-1.059,0.078,-2.371,-433.105,289.307,309.265
-0.980,0.144,-2.379,-482.483,260.254,298.584
-1.052,-0.147,-2.734,-533.386,237.427,292.664
-1.029,-0.205,-2.946,-544.373,218.628,275.635
-0.916,-0.100,-3.107,-411.560,178.345,228.333
-0.770,0.187,-3.302,-323.669,154.358,207.947
-0.780,0.205,-3.416,-217.468,127.258,162.537
-0.837,0.269,-3.452,-171.692,104.004,120.911
-0.814,0.344,-3.102,-26.611,11.902,48.340
-0.738,0.367,-1.697,36.316,-53.955,8.057
-0.624,0.337,-1.048,60.242,-105.713,-35.339
-0.439,0.271,-0.617,12.878,-87.097,-78.003
-0.043,0.057,-0.402,-15.381,-45.410,-71.838
0.053,-0.026,-0.443,-35.583,-15.747,-46.814
0.123,-0.082,-0.486,-34.180,-25.574,-36.621
0.124,-0.070,-0.499,-28.931,-18.921,-27.710
0.118,-0.051,-0.585,-32.715,-0.854,-21.545
0.115,-0.051,-0.685,-61.279,27.527,-3.235
0.073,-0.109,-0.960,-75.317,35.278,0.000
0.043,-0.129,-1.083,-79.834,36.499,-3.845
0.024,0.028,-1.546,-66.833,9.216,-12.878
-0.101,-0.313,-1.922,-46.326,-17.822,-15.015
-0.133,-0.378,-1.177,9.460,-22.461,-22.278
-0.022,0.065,-0.621,4.517,-10.620,-30.762
0.025,-0.004,-0.775,-35.095,-22.339,-28.137
0.107,-0.242,-1.137,-34.119,-33.447,-18.250
0.124,-0.278,-1.140,-11.475,-17.334,-7.019
0.113,-0.179,-0.997,-6.470,0.427,-2.686
0.070,-0.141,-0.979,-6.165,10.681,5.005
0.024,-0.122,-1.009,-7.874,4.517,16.785
-0.046,-0.126,-1.181,-5.432,0.244,15.686
-0.044,-0.129,-1.332,13.733,6.470,9.399
-0.005,-0.170,-1.614,28.381,6.348,9.216
-0.009,-0.177,-1.721,63.232,-13.855,11.902
-0.077,-0.121,-1.855,83.069,-23.987,11.292
-0.125,-0.089,-1.856,104.492,-33.142,8.179
-0.164,-0.063,-1.818,150.208,-55.298,-8.545
-0.172,-0.030,-1.702,172.607,-65.735,-19.897
-0.151,-0.019,-1.645,207.642,-77.026,-42.175
-0.110,0.021,-1.511,217.895,-82.031,-52.795
-0.098,0.044,-1.442,220.764,-98.938,-68.176
-0.100,0.091,-1.320,219.299,-107.788,-71.533
-0.104,0.115,-1.262,215.332,-117.493,-75.134
-0.094,0.144,-1.170,212.952,-122.498,-77.637
-0.083,0.161,-1.144,212.830,-129.700,-80.505
-0.079,0.168,-1.111,220.276,-143.921,-89.172
-0.065,0.167,-1.007,226.135,-148.437,-94.788
-0.046,0.183,-0.941,233.826,-157.043,-104.431
0.019,0.203,-0.835,231.995,-161.438,-109.924
0.053,0.209,-0.798,227.600,-161.194,-115.601
0.096,0.217,-0.705,227.051,-161.438,-117.676
0.122,0.211,-0.654,226.196,-163.757,-121.460
0.179,0.206,-0.527,224.548,-168.518,-132.202
0.206,0.205,-0.456,222.839,-171.326,-138.062
0.234,0.203,-0.390,216.431,-175.293,-152.710
0.293,0.194,-0.272,213.867,-176.697,-159.424
0.321,0.174,-0.202,208.923,-175.842,-169.617
0.393,0.124,-0.071,208.435,-172.058,-172.852
0.442,0.117,-0.022,208.923,-168.640,-174.744
0.498,0.107,0.026,201.172,-169.739,-171.997
0.597,0.075,0.094,195.068,-172.668,-166.992
0.616,0.059,0.121,188.293,-170.959,-154.480
0.661,-0.012,0.213,185.181,-166.748,-147.827
0.690,-0.042,0.270,176.392,-158.875,-134.460
0.781,-0.112,0.460,168.945,-155.396,-125.427
0.870,-0.121,0.576,161.194,-153.870,-114.258
0.960,-0.107,0.668,141.968,-152.222,-80.139
0.964,-0.076,0.689,133.545,-140.015,-56.396
0.897,-0.075,0.644,136.536,-91.309,-13.611
0.750,-0.096,0.554,146.423,-71.655,0.366
0.704,-0.099,0.516,161.682,-60.303,6.714
0.676,-0.058,0.453,162.354,-62.439,-2.747
0.683,-0.042,0.448,159.607,-65.125,-17.273
0.705,-0.031,0.448,149.658,-71.716,-45.593
0.771,-0.051,0.431,144.165,-74.280,-54.199
0.777,-0.116,0.425,145.142,-73.792,-57.373
0.713,-0.332,0.476,154.297,-72.144,-56.580
0.674,-0.447,0.573,173.828,-70.923,-58.472
0.653,-0.586,0.862,173.340,-70.190,-61.340
0.635,-0.611,0.974,161.682,-66.895,-64.148
0.618,-0.611,1.042,117.920,-50.964,-70.068
0.631,-0.524,1.062,91.370,-41.626,-73.669
0.655,-0.476,1.033,38.757,-27.588,-72.449
0.694,-0.424,0.939,19.409,-23.682,-69.153
0.739,-0.403,0.897,-1.160,-21.118,-62.744
0.876,-0.281,0.780,-4.089,-22.400,-61.218
0.886,-0.220,0.692,-3.052,-23.071,-59.814
0.817,-0.238,0.564,9.827,-17.456,-47.241
0.799,-0.237,0.532,22.888,-14.160,-39.307
0.778,-0.224,0.523,42.175,-13.306,-24.780
0.707,-0.263,0.568,43.213,-13.489,-19.165
0.688,-0.296,0.606,35.583,-14.404,-22.095
0.696,-0.302,0.626,30.334,-15.259,-28.625
0.690,-0.320,0.633,18.250,-10.925,-33.997
0.694,-0.383,0.683,15.869,-7.629,-33.508
0.730,-0.371,0.711,15.015,-4.700,-33.142
0.764,-0.353,0.722,9.155,-1.770,-28.564
0.750,-0.371,0.707,6.775,-2.014,-24.353
0.736,-0.386,0.707,7.568,-1.770,-14.648
0.749,-0.386,0.705,5.249,-2.502,-9.888
0.754,-0.379,0.690,-3.113,-2.075,-2.625
0.742,-0.364,0.669,-6.165,-0.427,-0.244
0.738,-0.361,0.669,-8.789,1.526,2.441

-0.042,-1.201,1.697,-184.753,205.505,127.991
-0.320,-1.466,1.967,-256.470,289.307,154.419
-0.871,-2.006,2.525,-291.504,341.003,174.438
-1.001,-2.147,2.566,-364.380,452.942,236.145
-1.113,-2.309,1.527,-391.418,503.845,293.884
-1.348,-2.173,0.316,-382.507,539.795,377.624
-1.833,-1.887,-1.088,-383.667,591.614,594.116
-2.790,-1.264,-3.400,-527.588,574.524,698.181
-2.521,-0.919,-3.972,-839.844,403.503,653.931
-1.569,-0.522,-4.000,-854.126,353.577,515.503
-1.204,-0.115,-4.000,-540.771,268.433,284.180
-0.669,0.587,-3.788,-300.659,178.772,210.205
-0.603,0.598,-3.194,-29.053,-24.475,60.913
-0.517,0.267,-1.600,-24.109,-96.008,-11.047
-0.424,0.175,-1.160,-52.856,-115.295,-54.016
-0.320,0.196,-0.963,-85.022,-16.052,-49.927
-0.054,0.211,-1.000,-93.445,51.331,-35.645
0.079,0.152,-1.127,-112.610,72.327,-35.706
0.136,0.028,-1.259,-114.807,53.772,-28.687
0.121,0.002,-1.276,-90.027,29.785,-17.273
0.091,0.049,-1.295,-76.660,32.837,-11.475
0.076,0.064,-1.301,-78.369,38.086,-3.845
0.037,0.033,-1.348,-108.826,38.879,11.475
0.003,-0.003,-1.330,-111.206,33.447,16.174
-0.016,-0.030,-1.266,-83.923,17.334,10.498
0.024,-0.009,-1.340,-69.824,12.268,2.869
0.104,-0.000,-1.661,-37.598,15.137,1.282
0.096,-0.308,-1.327,-11.475,8.545,2.869
0.101,-0.233,-0.993,-2.869,-20.264,3.113
0.056,0.008,-0.844,-13.733,-17.090,7.202
0.033,-0.018,-0.886,-16.602,-3.845,10.681
0.044,-0.067,-0.927,-4.272,6.836,-0.793
0.156,-0.163,-1.055,-4.578,1.221,-8.423
0.190,-0.200,-1.115,-3.174,3.113,-8.789
0.140,-0.185,-1.196,3.296,11.963,-5.310
0.113,-0.156,-1.281,12.268,18.555,2.808
0.074,-0.157,-1.504,18.555,9.155,8.728
0.035,-0.151,-1.590,31.921,-4.333,12.939
-0.002,-0.129,-1.641,73.792,-19.897,7.568
-0.031,-0.074,-1.696,92.896,-23.193,1.282
-0.040,-0.050,-1.718,127.258,-41.748,-10.376
-0.062,-0.003,-1.740,146.545,-55.664,-17.822
-0.066,0.020,-1.734,184.448,-78.735,-34.912
-0.065,0.053,-1.693,201.294,-86.426,-42.725
-0.068,0.064,-1.657,233.704,-98.022,-58.655
-0.052,0.093,-1.528,247.131,-103.577,-66.956
-0.040,0.103,-1.438,255.066,-110.046,-74.524
-0.034,0.107,-1.348,255.615,-128.906,-83.496
-0.028,0.119,-1.186,252.930,-140.381,-86.060
-0.020,0.126,-1.102,248.962,-153.259,-93.872
0.011,0.140,-0.913,246.643,-152.344,-99.670
0.034,0.140,-0.809,234.741,-147.339,-111.511
0.098,0.130,-0.610,226.501,-148.193,-115.417
0.136,0.134,-0.534,219.299,-151.306,-117.615
0.177,0.143,-0.475,210.571,-158.752,-121.887
0.260,0.167,-0.386,207.275,-160.461,-123.962
0.297,0.169,-0.340,201.172,-158.081,-128.662
0.389,0.187,-0.237,195.557,-156.311,-129.761
0.445,0.187,-0.190,175.903,-158.875,-126.160
0.569,0.192,-0.102,168.335,-161.316,-121.704
0.602,0.201,-0.068,158.447,-158.569,-109.680
0.626,0.183,-0.012,155.212,-151.428,-105.713
0.656,0.185,0.009,155.334,-142.273,-101.868
0.698,0.205,0.020,155.396,-128.906,-93.323
0.708,0.207,0.036,151.184,-125.916,-89.355
0.703,0.191,0.058,145.386,-124.817,-86.609
0.748,0.201,0.119,143.921,-124.939,-86.975
0.772,0.195,0.164,135.864,-125.000,-85.205
0.807,0.161,0.236,134.460,-125.732,-81.055
0.792,0.159,0.243,138.245,-124.023,-75.256
0.758,0.144,0.264,148.560,-114.807,-69.214
0.761,0.119,0.359,148.499,-111.206,-70.129
0.781,0.124,0.405,133.606,-103.943,-74.646
0.796,0.108,0.472,123.474,-99.243,-75.928
0.803,0.097,0.495,114.563,-94.055,-75.195
0.812,0.096,0.506,102.783,-82.947,-67.932
0.818,0.107,0.505,99.060,-76.172,-63.232
0.803,0.089,0.506,94.421,-65.369,-55.664
0.784,0.033,0.528,92.224,-63.293,-53.833
0.803,0.020,0.539,86.365,-62.378,-54.749
0.810,0.014,0.539,82.886,-61.279,-58.044
0.801,-0.015,0.553,78.308,-60.730,-60.669
0.800,-0.042,0.578,72.388,-60.425,-61.829
0.792,-0.072,0.636,71.167,-58.533,-60.730
0.788,-0.082,0.664,66.772,-51.697,-55.420
0.774,-0.118,0.729,61.096,-47.852,-52.979
0.764,-0.149,0.759,39.551,-43.518,-53.101
0.773,-0.183,0.759,26.123,-43.823,-56.641
0.802,-0.178,0.725,14.771,-44.067,-60.242
0.868,-0.136,0.624,9.888,-39.368,-57.495
0.882,-0.111,0.580,15.442,-34.729,-49.866
0.873,-0.090,0.553,30.518,-25.940,-31.006
0.835,-0.062,0.539,35.828,-23.926,-24.048
0.827,-0.044,0.529,38.147,-26.611,-18.677
0.811,-0.024,0.498,38.086,-28.809,-19.531
0.810,-0.012,0.483,43.884,-31.433,-22.949
0.809,0.027,0.427,50.598,-32.410,-23.682
0.780,0.028,0.405,59.509,-33.447,-23.499
0.730,0.008,0.408,79.956,-34.912,-25.208
0.644,-0.078,0.494,85.205,-35.828,-30.457
0.635,-0.121,0.545,74.463,-39.551,-50.842
0.703,-0.167,0.598,60.059,-41.565,-62.134
0.728,-0.206,0.604,41.321,-43.701,-70.740
0.674,-0.388,0.614,10.132,-47.791,-75.378
0.615,-0.502,0.648,4.700,-48.950,-73.364
0.571,-0.606,0.734,6.958,-43.396,-63.660
0.573,-0.712,0.995,7.385,-35.461,-57.129
0.613,-0.680,1.114,-10.193,-15.381,-48.096
0.741,-0.490,1.182,-26.367,-5.493,-44.983
0.773,-0.398,1.133,-47.668,4.761,-35.583
0.733,-0.308,0.871,-45.105,7.324,-25.452
0.687,-0.282,0.739,-36.621,6.287,-14.038
0.656,-0.252,0.642,-14.709,-1.953,3.906
0.660,-0.179,0.539,-5.859,-5.310,5.554
0.657,-0.161,0.527,5.920,-5.798,-4.517
0.630,-0.208,0.589,9.949,-3.723,-11.169
0.628,-0.244,0.644,14.526,-0.488,-19.531
0.660,-0.320,0.739,14.954,-0.244,-20.020
0.692,-0.346,0.769,14.099,-0.427,-19.348

0.311,-0.868,1.618,-84.656,100.403,36.743
0.276,-0.907,1.690,-119.080,153.870,61.707
0.143,-0.985,1.756,-129.639,183.533,78.247
0.006,-1.051,1.760,-147.095,243.286,110.535
-0.353,-1.187,1.772,-165.222,275.330,123.840
-0.506,-1.235,1.722,-194.031,309.448,137.451
-0.627,-1.269,1.601,-266.418,380.920,169.556
-0.783,-1.284,1.167,-293.518,419.067,186.890
-0.863,-1.287,0.849,-312.012,489.807,235.657
-1.031,-1.318,-0.023,-305.786,519.958,270.386
-1.157,-1.210,-0.596,-328.369,556.091,360.962
-1.340,-1.008,-1.587,-406.433,571.411,419.128
-1.375,-1.026,-2.027,-512.695,573.914,472.168
-1.479,-1.062,-2.485,-660.339,517.456,504.944
-1.667,-0.872,-3.212,-641.235,459.961,465.332
-1.536,-0.472,-3.386,-411.377,284.058,285.828
-1.059,0.250,-3.379,-298.279,183.350,185.852
-0.805,0.325,-3.166,-188.721,39.063,45.166
-0.360,0.264,-2.658,-173.401,15.137,12.329
-0.188,0.212,-2.504,-169.800,14.587,-2.380
-0.014,0.155,-2.238,-141.907,40.161,4.150
-0.034,0.136,-1.983,-113.098,42.664,11.597
-0.059,0.122,-1.677,-60.547,13.428,-1.038
-0.010,0.124,-1.206,-51.575,1.648,-9.216
0.022,0.088,-1.062,-62.622,-0.244,-12.451
0.074,-0.007,-0.932,-68.726,0.000,-16.052
0.106,-0.032,-0.928,-72.510,-1.282,-27.161
0.170,-0.112,-0.978,-71.472,1.587,-30.273
0.213,-0.175,-1.010,-67.932,6.531,-31.006
0.252,-0.220,-1.049,-57.434,12.024,-23.132
0.255,-0.265,-1.082,-53.345,10.620,-14.954
0.235,-0.261,-1.083,-45.471,10.254,-2.197
0.169,-0.233,-0.996,-41.931,11.536,0.732
0.156,-0.211,-0.982,-38.269,13.855,2.136
0.195,-0.229,-1.357,-35.767,16.418,5.676
0.161,-0.325,-1.296,-24.902,15.808,9.460
0.135,-0.318,-1.092,-4.517,-3.479,-1.526
0.103,-0.145,-0.821,-7.385,-6.165,-4.639
0.098,-0.145,-0.853,-7.446,2.197,1.221
0.131,-0.200,-1.041,-0.793,4.456,2.014
0.139,-0.212,-1.086,4.578,3.723,2.869
0.120,-0.212,-1.028,2.625,2.869,4.517
0.112,-0.211,-1.003,2.319,1.831,5.859
0.115,-0.215,-1.012,12.451,2.075,8.301
0.163,-0.242,-1.155,20.569,4.028,10.193
0.175,-0.252,-1.300,40.771,8.179,18.433
0.140,-0.256,-1.550,59.082,7.324,23.132
0.108,-0.223,-1.610,101.135,-8.850,27.161
0.027,-0.130,-1.638,116.638,-22.522,27.039
-0.009,-0.093,-1.611,130.005,-37.537,23.926
-0.035,-0.068,-1.549,159.607,-66.223,5.127
-0.030,-0.035,-1.356,175.049,-78.674,-7.324
0.013,-0.005,-1.264,196.716,-89.905,-27.771
0.127,0.056,-1.124,199.341,-89.783,-35.156
0.171,0.080,-1.073,186.951,-90.942,-45.166
0.233,0.109,-1.022,174.133,-94.177,-46.936
0.264,0.135,-1.035,161.133,-98.938,-45.898
0.285,0.171,-1.060,150.269,-103.271,-32.532
0.282,0.224,-1.063,153.625,-99.243,-25.024
0.279,0.245,-1.043,161.560,-90.088,-20.996
0.286,0.283,-1.007,161.560,-88.867,-24.170
0.282,0.306,-0.990,158.630,-94.788,-34.607
0.276,0.333,-0.943,158.081,-99.670,-39.856
0.282,0.348,-0.905,158.997,-105.041,-44.373
0.294,0.359,-0.863,158.142,-113.708,-53.894
0.324,0.369,-0.784,156.189,-114.868,-57.678
0.330,0.361,-0.736,152.466,-113.403,-61.096
0.361,0.360,-0.641,152.100,-113.220,-62.744
0.379,0.367,-0.602,150.330,-114.136,-67.078
0.399,0.380,-0.517,148.132,-114.746,-68.542
0.413,0.379,-0.469,145.447,-115.417,-70.557
0.430,0.375,-0.425,140.015,-115.540,-75.317
0.492,0.373,-0.352,137.817,-116.333,-76.538
0.545,0.392,-0.337,128.357,-115.173,-79.163
0.585,0.397,-0.307,121.277,-112.549,-80.322
0.585,0.385,-0.290,114.807,-111.267,-81.604
0.613,0.369,-0.254,115.356,-112.183,-83.740
0.648,0.367,-0.244,117.920,-111.633,-85.510
0.677,0.369,-0.230,125.488,-102.661,-84.351
0.687,0.326,-0.158,124.756,-99.304,-84.167
0.701,0.303,-0.121,115.601,-103.882,-87.646
0.736,0.291,-0.082,111.511,-107.544,-88.501
0.747,0.280,-0.058,107.666,-109.192,-88.501
0.757,0.252,0.030,108.643,-107.056,-88.196
0.764,0.238,0.079,108.521,-104.309,-87.341
0.784,0.225,0.115,99.915,-99.548,-83.191
0.832,0.218,0.138,94.604,-97.107,-80.200
0.840,0.206,0.145,85.693,-92.529,-73.853
0.825,0.154,0.184,82.703,-90.332,-70.862
0.819,0.139,0.211,78.918,-89.172,-68.176
0.838,0.094,0.273,75.378,-89.478,-69.092
0.871,0.075,0.299,71.838,-89.905,-69.885
0.899,0.081,0.310,67.688,-90.759,-68.542
0.894,0.064,0.359,65.430,-88.745,-65.308
0.896,0.035,0.403,67.932,-80.688,-54.016
0.912,0.036,0.448,70.251,-77.576,-47.424
0.910,0.040,0.457,71.289,-73.914,-40.771
0.904,0.039,0.471,70.496,-63.110,-30.457
0.881,0.053,0.502,70.190,-59.265,-27.527
0.865,0.062,0.512,70.068,-52.979,-23.682
0.831,0.079,0.525,69.702,-49.500,-22.339
0.821,0.085,0.529,66.162,-43.945,-21.973
0.803,0.096,0.530,61.951,-42.297,-23.376
0.793,0.099,0.520,56.396,-42.053,-26.367
0.789,0.098,0.503,44.067,-43.701,-34.546
0.795,0.090,0.449,38.696,-45.471,-39.429
0.803,0.081,0.417,37.048,-48.950,-49.500
0.826,0.052,0.384,40.771,-50.354,-53.528
0.852,0.034,0.396,45.166,-52.185,-55.725
0.876,0.023,0.411,52.856,-57.800,-55.664
0.887,0.005,0.424,56.519,-60.364,-54.871
0.882,-0.007,0.431,59.387,-63.904,-52.063
0.855,-0.031,0.430,60.608,-65.735,-50.049
0.835,-0.047,0.427,70.862,-67.261,-45.959
0.818,-0.067,0.444,77.515,-66.101,-43.945
0.803,-0.079,0.462,83.557,-63.843,-41.992
0.780,-0.102,0.501,84.656,-54.565,-38.147
0.725,-0.178,0.624,83.191,-49.561,-35.889
0.685,-0.212,0.670,81.055,-44.983,-35.950

0.049,-1.260,1.795,-104.065,78.796,36.377
0.033,-1.373,1.980,-187.561,134.033,56.030
0.185,-1.275,2.067,-227.051,170.166,62.683
0.235,-1.189,1.904,-244.507,243.958,82.642
0.178,-1.038,1.430,-224.854,278.870,106.384
0.092,-0.933,1.204,-192.322,309.143,138.367
-0.056,-0.855,1.021,-135.437,337.280,213.135
-0.438,-0.910,0.622,-138.000,342.285,250.000
-0.565,-0.939,0.393,-240.173,355.713,300.964
-0.512,-0.887,0.024,-317.871,371.338,316.650
-0.479,-0.848,-0.153,-430.481,419.556,342.834
-0.604,-0.865,-0.473,-451.233,442.993,362.732
-0.749,-0.943,-0.654,-444.641,456.360,386.719
-0.914,-1.031,-0.906,-384.460,433.228,415.466
-1.068,-0.793,-1.749,-374.817,393.982,416.321
-1.121,-0.484,-2.369,-429.138,265.076,398.926
-1.245,0.211,-3.548,-441.406,176.270,357.544
-1.098,0.543,-3.602,-339.661,35.217,160.828
-0.447,0.663,-2.688,-264.221,0.122,44.250
-0.164,0.487,-2.190,-204.773,-22.034,-40.344
0.171,0.273,-1.621,-151.855,-14.832,-88.257
0.281,0.270,-1.468,-146.912,23.376,-75.195
0.367,0.259,-1.401,-163.025,85.815,-26.917
0.350,0.094,-1.381,-177.246,93.872,-16.968
0.394,0.027,-1.365,-178.101,71.350,-34.851
0.496,0.026,-1.411,-166.016,61.523,-31.860
0.529,-0.035,-1.422,-158.997,79.773,-8.789
0.472,-0.149,-1.445,-148.437,84.534,-0.916
0.386,-0.157,-1.414,-130.615,80.505,11.780
0.284,-0.145,-1.364,-99.792,52.307,36.377
0.095,-0.074,-1.239,-85.693,35.217,40.649
0.043,-0.049,-1.145,-65.002,12.634,32.776
0.055,-0.079,-0.957,-62.378,9.827,22.095
